frame_index,shape,color_mask,cx,cy,area
1576,quadrilateral,bright_green,150,683,26675
1577,quadrilateral,red,1641,259,29781
1577,circle,yellow,1458,327,33019
1577,triangle,blue,1447,864,20765
1577,pentagon,magenta,1745,497,36253
1577,quadrilateral,bright_green,144,721,26574
1578,quadrilateral,red,1639,263,29864
1578,circle,yellow,1432,347,33010
1578,triangle,blue,1452,860,20689
1578,pentagon,magenta,1749,502,36444
1578,quadrilateral,bright_green,138,759,26719
1579,quadrilateral,red,1637,267,29842
1579,circle,yellow,1410,369,33010
1579,triangle,blue,1457,857,21038
1579,pentagon,magenta,1753,508,36511
1579,quadrilateral,bright_green,132,797,26646
1580,quadrilateral,red,1635,271,29832
1580,circle,yellow,1392,391,33049
1580,triangle,blue,1461,853,20978
1580,pentagon,magenta,1754,513,36281
1580,quadrilateral,bright_green,126,835,26733
1581,quadrilateral,red,1633,275,30013
1581,circle,yellow,1377,415,33021
1581,triangle,blue,1466,850,20846
1581,circle,magenta,1756,518,36335
1581,quadrilateral,bright_green,140,803,26733
1582,quadrilateral,red,1631,279,29964
1582,circle,yellow,1364,438,33068
1582,triangle,blue,1470,846,20811
1582,pentagon,magenta,1758,524,36462
1582,quadrilateral,bright_green,148,765,26628
1583,quadrilateral,red,1631,283,29929
1583,circle,yellow,1353,463,32997
1583,triangle,blue,1475,842,20710
1583,pentagon,magenta,1759,530,36496
1583,quadrilateral,bright_green,162,729,26686
1584,quadrilateral,red,1629,287,29917
1584,circle,yellow,1342,487,33008
1584,triangle,blue,1479,839,20998
1584,pentagon,magenta,1761,534,36389
1584,quadrilateral,bright_green,177,691,26703
1585,quadrilateral,red,1627,291,29920
1585,circle,yellow,1332,511,33014
1585,triangle,blue,1483,835,20933
1585,pentagon,magenta,1762,540,36381
1585,quadrilateral,bright_green,191,655,26796
1586,quadrilateral,red,1627,295,29957
1586,circle,yellow,1322,535,33036
1586,triangle,blue,1487,831,20844
1586,pentagon,magenta,1764,545,36503
1586,quadrilateral,bright_green,207,617,26737
1587,quadrilateral,red,1625,299,29868
1587,circle,yellow,1313,559,32992
1587,triangle,blue,1490,828,20840
1587,pentagon,magenta,1764,550,36424
1587,quadrilateral,bright_green,226,581,26715
1588,quadrilateral,red,1623,302,29984
1588,circle,yellow,1306,583,33019
1588,triangle,blue,1494,824,20711
1588,pentagon,magenta,1765,556,36460
1588,quadrilateral,bright_green,245,545,26711
1589,quadrilateral,red,1623,306,29977
1589,circle,yellow,1322,607,33011
1589,triangle,blue,1497,821,21063
1589,pentagon,magenta,1765,561,36258
1589,quadrilateral,bright_green,263,507,26664
1590,quadrilateral,red,1621,310,30035
1590,circle,yellow,1337,630,33010
1590,triangle,blue,1500,817,20992
1590,pentagon,magenta,1765,566,36533
1590,quadrilateral,bright_green,282,471,26837
1591,quadrilateral,red,1622,314,30038
1591,circle,yellow,1358,652,33031
1591,triangle,blue,1503,813,20925
1591,pentagon,magenta,1766,571,36251
1591,quadrilateral,bright_green,301,435,26816
1592,quadrilateral,red,1621,317,29872
1592,circle,yellow,1391,668,33029
1592,triangle,blue,1505,809,20862
1592,pentagon,magenta,1766,576,36370
1592,quadrilateral,bright_green,322,399,26741
1593,quadrilateral,red,1619,321,30017
1593,circle,yellow,1431,678,32966
1593,pentagon,blue,1510,819,17687
1593,pentagon,magenta,1766,581,36243
1593,quadrilateral,bright_green,343,363,26827
1594,quadrilateral,red,1619,325,29900
1594,circle,yellow,1472,670,33016
1594,pentagon,blue,1512,821,15965
1594,pentagon,magenta,1767,586,36505
1594,quadrilateral,bright_green,364,327,26748
1595,quadrilateral,red,1619,328,29915
1595,circle,yellow,1501,651,32955
1595,quadrilateral,blue,1512,815,16693
1595,pentagon,magenta,1767,590,36296
1595,quadrilateral,bright_green,385,291,26888
1596,quadrilateral,red,1618,332,30016
1596,circle,yellow,1528,631,33010
1596,quadrilateral,blue,1514,807,18361
1596,pentagon,magenta,1767,596,36457
1596,quadrilateral,bright_green,406,253,26859
1597,quadrilateral,red,1617,335,29968
1597,circle,yellow,1553,611,32970
1597,quadrilateral,blue,1516,798,19662
1597,pentagon,magenta,1767,600,36410
1597,quadrilateral,bright_green,425,217,26724
1598,quadrilateral,red,1617,339,29939
1598,circle,yellow,1559,587,32838
1598,quadrilateral,blue,1518,790,20466
1598,pentagon,magenta,1768,605,36310
1598,quadrilateral,bright_green,442,181,26872
1599,quadrilateral,red,1615,342,30012
1599,circle,yellow,1563,562,32794
1599,triangle,blue,1520,784,20757
1599,pentagon,magenta,1768,610,36391
1599,quadrilateral,bright_green,460,143,26917
1600,quadrilateral,red,1616,341,28806
1600,circle,yellow,1567,537,32881
1600,triangle,blue,1522,780,20683
1600,pentagon,magenta,1768,614,36264
1600,quadrilateral,bright_green,463,163,26740
1601,pentagon,red,1619,337,26025
1601,circle,yellow,1569,513,32969
1601,triangle,blue,1524,777,21000
1601,pentagon,magenta,1768,619,36272
1601,quadrilateral,bright_green,462,201,26839
1602,polygon,red,1620,330,23099
1602,circle,yellow,1564,488,33024
1602,triangle,blue,1525,774,20876
1602,pentagon,magenta,1768,624,36455
1602,quadrilateral,bright_green,461,239,26692
1603,polygon,red,1623,330,21216
1603,circle,yellow,1549,465,32972
1603,triangle,blue,1527,770,20738
1603,pentagon,magenta,1767,628,36392
1603,quadrilateral,bright_green,460,279,26978
1604,polygon,red,1627,336,20359
1604,circle,yellow,1532,442,33036
1604,triangle,blue,1528,767,21036
1604,pentagon,magenta,1766,632,36448
1604,quadrilateral,bright_green,460,247,26784
1605,polygon,red,1629,344,20533
1605,circle,yellow,1516,419,33001
1605,triangle,blue,1530,763,20887
1605,pentagon,magenta,1764,636,36451
1605,quadrilateral,bright_green,458,261,26967
1606,polygon,red,1627,355,21878
1606,circle,yellow,1498,396,33025
1606,triangle,blue,1532,760,20772
1606,pentagon,magenta,1763,641,36319
1606,quadrilateral,bright_green,455,299,26913
1607,pentagon,red,1621,367,25123
1607,circle,yellow,1478,374,33012
1607,triangle,blue,1533,757,21039
1607,pentagon,magenta,1762,645,36589
1607,quadrilateral,bright_green,454,337,26849
1608,pentagon,red,1614,373,28242
1608,circle,yellow,1457,352,32979
1608,triangle,blue,1535,753,20869
1608,pentagon,magenta,1760,650,36593
1608,quadrilateral,bright_green,452,375,26894
1609,quadrilateral,red,1609,374,29888
1609,circle,yellow,1432,331,33015
1609,triangle,blue,1536,750,20693
1609,pentagon,magenta,1759,654,36590
1609,quadrilateral,bright_green,450,413,26964
1610,quadrilateral,red,1609,377,30029
1610,circle,yellow,1404,312,33064
1610,triangle,blue,1538,747,21002
1610,pentagon,magenta,1756,658,36525
1610,quadrilateral,bright_green,448,451,26774
1611,quadrilateral,red,1607,380,29955
1611,circle,yellow,1371,295,32977
1611,triangle,blue,1539,744,20799
1611,pentagon,magenta,1753,662,36597
1611,quadrilateral,bright_green,447,489,26734
1612,quadrilateral,red,1607,383,29903
1612,circle,yellow,1335,282,33031
1612,triangle,blue,1540,741,21007
1612,pentagon,magenta,1751,665,36324
1612,quadrilateral,bright_green,445,527,26700
1613,quadrilateral,red,1607,386,29949
1613,circle,yellow,1295,271,32988
1613,triangle,blue,1541,738,20802
1613,pentagon,magenta,1748,668,36433
1613,quadrilateral,bright_green,444,565,26890
1614,quadrilateral,red,1605,389,29887
1614,circle,yellow,1253,263,32978
1614,triangle,blue,1542,734,20649
1614,pentagon,magenta,1744,672,36440
1614,quadrilateral,bright_green,442,603,26797
1615,quadrilateral,red,1605,392,29954
1615,circle,yellow,1211,256,33030
1615,triangle,blue,1543,731,20906
1615,pentagon,magenta,1741,676,36479
1615,quadrilateral,bright_green,441,641,26720
1616,quadrilateral,red,1605,395,29966
1616,circle,yellow,1168,248,33034
1616,triangle,blue,1544,728,20711
1616,pentagon,magenta,1737,679,36252
1616,quadrilateral,bright_green,440,679,26758
1617,quadrilateral,red,1603,398,29982
1617,circle,yellow,1126,241,33034
1617,triangle,blue,1546,725,20894
1617,pentagon,magenta,1733,682,36489
1617,quadrilateral,bright_green,439,717,26828
1618,quadrilateral,red,1603,401,29880
1618,circle,yellow,1085,240,33022
1618,triangle,blue,1546,722,20655
1618,pentagon,magenta,1730,686,36544
1618,quadrilateral,bright_green,438,755,26734
1619,quadrilateral,red,1603,403,29889
1619,circle,yellow,1046,252,33054
1619,triangle,blue,1546,719,20882
1619,pentagon,magenta,1726,688,36361
1619,quadrilateral,bright_green,437,793,26757
1620,quadrilateral,red,1603,406,29944
1620,circle,yellow,1007,263,33012
1620,triangle,blue,1546,716,20557
1620,pentagon,magenta,1723,692,36643
1620,quadrilateral,bright_green,436,831,26714
1621,quadrilateral,red,1601,409,29914
1621,circle,yellow,968,275,33016
1621,triangle,blue,1545,713,20503
1621,pentagon,magenta,1719,694,36351
1621,quadrilateral,bright_green,437,869,26841
1622,quadrilateral,red,1601,412,30013
1622,circle,yellow,929,286,33029
1622,triangle,blue,1543,710,20293
1622,pentagon,magenta,1715,698,36489
1622,quadrilateral,bright_green,441,907,26758
1623,quadrilateral,red,1601,414,29941
1623,circle,yellow,891,300,33006
1623,triangle,blue,1541,705,19553
1623,pentagon,magenta,1711,700,36328
1623,quadrilateral,bright_green,458,903,26765
1624,quadrilateral,red,1600,417,29889
1624,circle,yellow,857,315,32963
1624,triangle,blue,1539,703,19094
1624,pentagon,magenta,1707,704,36487
1624,quadrilateral,bright_green,477,867,26818
1625,quadrilateral,red,1599,419,29903
1625,circle,yellow,826,333,33014
1625,quadrilateral,blue,1537,699,18270
1625,pentagon,magenta,1703,706,36430
1625,quadrilateral,bright_green,494,829,26646
1626,quadrilateral,red,1599,422,29944
1626,circle,yellow,799,353,32985
1626,pentagon,blue,1536,696,17874
1626,pentagon,magenta,1699,708,36380
1626,quadrilateral,bright_green,509,793,26866
1627,quadrilateral,red,1597,424,29994
1627,circle,yellow,775,374,33015
1627,pentagon,blue,1534,693,17502
1627,pentagon,magenta,1695,712,36529
1627,quadrilateral,bright_green,525,757,26858
1628,quadrilateral,red,1597,427,29974
1628,circle,yellow,754,396,33055
1628,pentagon,blue,1533,688,16821
1628,pentagon,magenta,1691,714,36458
1628,quadrilateral,bright_green,542,719,26782
1629,quadrilateral,red,1597,429,29967
1629,circle,yellow,736,418,33043
1629,pentagon,blue,1531,685,16499
1629,pentagon,magenta,1687,716,36347
1629,quadrilateral,bright_green,557,683,26807
1630,quadrilateral,red,1595,432,29999
1630,circle,yellow,717,441,32973
1630,pentagon,blue,1530,682,16227
1630,pentagon,magenta,1683,718,36351
1630,quadrilateral,bright_green,573,645,26790
1631,quadrilateral,red,1595,434,29946
1631,circle,yellow,708,463,32191
1631,pentagon,blue,1529,678,15674
1631,pentagon,magenta,1679,721,36304
1631,quadrilateral,bright_green,589,609,26803
1632,quadrilateral,red,1593,436,29995
1632,polygon,yellow,717,477,26179
1632,pentagon,blue,1528,675,15417
1632,pentagon,magenta,1675,723,36323
1632,quadrilateral,bright_green,602,571,26794
1633,quadrilateral,red,1593,439,29811
1633,polygon,yellow,735,502,18722
1633,pentagon,blue,1527,671,15171
1633,pentagon,magenta,1670,725,36271
1633,quadrilateral,bright_green,616,533,26725
1634,quadrilateral,red,1593,441,29829
1634,polygon,yellow,750,548,21510
1634,pentagon,blue,1526,668,14928
1634,pentagon,magenta,1665,726,36348
1634,quadrilateral,bright_green,630,497,26833
1635,quadrilateral,red,1591,443,29925
1635,polygon,yellow,767,562,27829
1635,pentagon,blue,1526,664,14497
1635,pentagon,magenta,1661,728,36479
1635,quadrilateral,bright_green,643,459,26756
1636,quadrilateral,red,1591,445,29916
1636,circle,yellow,793,569,32424
1636,pentagon,blue,1525,660,14272
1636,pentagon,magenta,1656,730,36435
1636,quadrilateral,bright_green,657,421,26725
1637,quadrilateral,red,1590,448,29889
1637,circle,yellow,830,580,33054
1637,pentagon,blue,1525,657,14068
1637,pentagon,magenta,1651,732,36437
1637,quadrilateral,bright_green,671,385,26790
1638,quadrilateral,red,1590,449,29787
1638,circle,yellow,874,579,32991
1638,pentagon,blue,1525,654,13901
1638,pentagon,magenta,1647,733,36345
1638,quadrilateral,bright_green,685,347,26869
1639,polygon,red,1589,451,29667
1639,circle,yellow,911,567,32988
1639,pentagon,blue,1524,651,13755
1639,pentagon,magenta,1642,734,36398
1639,quadrilateral,bright_green,698,311,27008
1640,polygon,red,1588,453,29526
1640,circle,yellow,941,548,33000
1640,pentagon,blue,1525,647,13444
1640,pentagon,magenta,1638,736,36536
1640,quadrilateral,bright_green,711,273,26855
1641,polygon,red,1588,454,29353
1641,circle,yellow,957,525,32982
1641,pentagon,blue,1525,644,13375
1641,pentagon,magenta,1633,738,36542
1641,quadrilateral,bright_green,725,235,26696
1642,polygon,red,1588,455,29197
1642,circle,yellow,966,501,33019
1642,pentagon,blue,1525,641,13289
1642,pentagon,magenta,1629,738,36349
1642,quadrilateral,bright_green,737,199,26816
1643,polygon,red,1587,457,29048
1643,circle,yellow,973,476,32993
1643,pentagon,blue,1525,638,13237
1643,pentagon,magenta,1625,740,36485
1643,quadrilateral,bright_green,753,161,26729
1644,polygon,red,1586,458,28782
1644,circle,yellow,976,452,33044
1644,pentagon,blue,1525,635,13192
1644,pentagon,magenta,1620,742,36481
1644,quadrilateral,bright_green,771,125,26818
1645,polygon,red,1585,460,28659
1645,circle,yellow,967,428,32992
1645,pentagon,blue,1525,633,13119
1645,pentagon,magenta,1616,742,36366
1645,quadrilateral,bright_green,777,135,26806
1646,polygon,red,1586,461,28381
1646,circle,yellow,959,403,32965
1646,quadrilateral,blue,1525,630,13092
1646,pentagon,magenta,1612,744,36421
1646,quadrilateral,bright_green,778,173,26783
1647,polygon,red,1585,462,28038
1647,circle,yellow,948,379,32999
1647,quadrilateral,blue,1525,628,13059
1647,pentagon,magenta,1608,745,36592
1647,quadrilateral,bright_green,779,211,26785
1648,polygon,red,1584,463,27815
1648,circle,yellow,931,362,30997
1648,quadrilateral,blue,1525,626,13067
1648,pentagon,magenta,1604,746,36444
1648,quadrilateral,bright_green,781,249,26735
1649,polygon,red,1584,465,27461
1649,polygon,yellow,915,348,24917
1649,quadrilateral,blue,1525,624,13110
1649,pentagon,magenta,1600,748,36589
1649,quadrilateral,bright_green,782,287,26630
1650,polygon,red,1583,466,27192
1650,polygon,yellow,898,319,17748
1650,quadrilateral,blue,1525,622,13223
1650,pentagon,magenta,1595,748,36426
1650,quadrilateral,bright_green,782,325,26721
1651,polygon,red,1583,466,26860
1651,polygon,yellow,843,273,15993
1651,pentagon,blue,1526,620,13348
1651,pentagon,magenta,1591,750,36488
1651,quadrilateral,bright_green,784,363,26710
1652,polygon,red,1583,468,26623
1652,polygon,yellow,781,278,20148
1652,pentagon,blue,1527,618,13545
1652,pentagon,magenta,1587,751,36298
1652,quadrilateral,bright_green,785,401,26659
1653,polygon,red,1581,469,26278
1653,polygon,yellow,737,304,26703
1653,pentagon,blue,1528,617,13751
1653,pentagon,magenta,1584,752,36454
1653,quadrilateral,bright_green,786,439,26680
1654,polygon,red,1579,469,26062
1654,circle,yellow,699,328,31394
1654,pentagon,blue,1529,615,14010
1654,pentagon,magenta,1580,752,36349
1654,quadrilateral,bright_green,786,477,26731
1655,polygon,red,1578,469,25697
1655,circle,yellow,661,343,32964
1655,pentagon,blue,1529,614,14276
1655,pentagon,magenta,1576,754,36608
1655,quadrilateral,bright_green,788,515,26749
1656,polygon,red,1577,470,25425
1656,circle,yellow,630,360,33055
1656,pentagon,blue,1527,613,14401
1656,pentagon,magenta,1572,754,36500
1656,quadrilateral,bright_green,788,553,26721
1657,polygon,red,1575,471,25272
1657,circle,yellow,609,381,32973
1657,pentagon,blue,1526,613,14693
1657,pentagon,magenta,1568,754,36455
1657,quadrilateral,bright_green,790,593,26798
1658,polygon,red,1575,472,25112
1658,circle,yellow,589,403,32965
1658,pentagon,blue,1524,612,14906
1658,pentagon,magenta,1564,754,36399
1658,quadrilateral,bright_green,792,631,27072
1659,polygon,red,1577,471,25228
1659,circle,yellow,569,426,33022
1659,pentagon,blue,1523,612,15133
1659,pentagon,magenta,1560,755,36305
1659,quadrilateral,bright_green,794,669,26977
1660,polygon,red,1580,471,25299
1660,circle,yellow,551,448,32998
1660,pentagon,blue,1521,611,15318
1660,pentagon,magenta,1556,755,36571
1660,quadrilateral,bright_green,796,707,26885
1661,polygon,red,1582,471,25474
1661,circle,yellow,537,472,32981
1661,pentagon,blue,1521,611,15508
1661,pentagon,magenta,1552,755,36511
1661,quadrilateral,bright_green,798,745,26897
1662,polygon,red,1584,471,25682
1662,circle,yellow,527,496,32991
1662,pentagon,blue,1519,610,15757
1662,pentagon,magenta,1548,756,36511
1662,quadrilateral,bright_green,800,782,26925
1663,polygon,red,1586,471,25936
1663,circle,yellow,522,521,33001
1663,pentagon,blue,1518,610,15892
1663,pentagon,magenta,1544,756,36559
1663,quadrilateral,bright_green,802,821,26855
1664,polygon,red,1588,470,26190
1664,circle,yellow,521,546,32984
1664,pentagon,blue,1516,610,16116
1664,pentagon,magenta,1541,756,36498
1664,quadrilateral,bright_green,804,858,26830
1665,pentagon,red,1589,471,26484
1665,circle,yellow,524,570,33049
1665,pentagon,blue,1515,609,16265
1665,pentagon,magenta,1537,756,36468
1665,quadrilateral,bright_green,806,897,26788
1666,pentagon,red,1591,470,26888
1666,circle,yellow,536,594,33041
1666,pentagon,blue,1513,609,16557
1666,pentagon,magenta,1534,756,36534
